Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg
0.0,19760000000,-30.1943,-30.1945
0.0,19770000000,-25.3853,58.0405
0.0,19780000000,-20.6417,12.3664
0.0,19790000000,-24.9350,-36.8691
0.0,19800000000,-32.6224,64.2190
0.0,19810000000,-22.4342,21.6181
0.0,19820000000,-24.9483,-35.2076
0.0,19830000000,-33.6518,146.3836
0.0,19840000000,-21.9917,67.9395
0.0,19850000000,-20.5464,28.1644
0.0,19860000000,-22.0514,9.7757
0.0,19870000000,-22.9269,-0.6501
0.0,19880000000,-25.3432,-10.7616
0.0,19890000000,-26.1873,5.9573
0.0,19900000000,-24.6575,-10.8497
0.0,19910000000,-32.3638,-49.0187
0.0,19920000000,-27.4486,76.2362
0.0,19930000000,-21.6141,32.8332
0.0,19940000000,-24.1756,2.9463
0.0,19950000000,-24.4000,35.0866
0.0,19960000000,-18.8080,12.7943
0.0,19970000000,-18.9590,-29.6332
0.0,19980000000,-24.8809,-62.1806
0.0,19990000000,-28.4483,-28.5611
0.0,20000000000,-26.9491,-65.9232
0.0,20010000000,-31.2163,174.6158
0.0,20020000000,-25.1271,69.0495
0.0,20030000000,-26.5304,14.8786
0.0,20040000000,-31.0664,78.5949
0.0,20050000000,-20.7994,54.4101
0.0,20060000000,-19.6257,8.0906
0.0,20070000000,-25.6078,-25.3000
0.0,20080000000,-27.3315,41.2067
0.0,20090000000,-21.8042,15.4525
0.0,20100000000,-23.9092,-14.8062
0.0,20110000000,-29.3951,7.9563
0.0,20120000000,-24.6241,26.2210
0.0,20130000000,-22.2743,11.3677
0.0,20140000000,-21.6525,-7.6955
0.0,20150000000,-23.9097,-29.5421
0.0,20160000000,-29.2387,-11.7968
0.0,20170000000,-23.9134,-1.4959
0.0,20180000000,-23.6215,-42.2578
0.0,20190000000,-35.9327,-127.5994
0.0,20200000000,-24.5398,59.2190
0.0,20210000000,-21.1270,4.9858
0.0,20220000000,-25.3265,-34.7661
0.0,20230000000,-30.3118,18.2481
0.0,20240000000,-23.8713,-1.9728
0.0,20250000000,-27.2757,-44.2580
0.0,20260000000,-35.0164,59.6754
0.0,20270000000,-24.7635,27.9919
0.0,20280000000,-26.8468,-2.1866
0.0,20290000000,-27.9207,43.4953
0.0,20300000000,-21.2191,30.4742
0.0,20310000000,-20.3297,1.3324
0.0,20320000000,-21.7229,-10.3391
0.0,20330000000,-20.8701,-16.6058
0.0,20340000000,-20.7426,-44.5422
0.0,20350000000,-24.9321,-83.8075
0.0,20360000000,-44.7562,155.6205
0.0,20370000000,-26.9623,37.6007
0.0,20380000000,-24.5800,5.8822
0.0,20390000000,-26.3163,-9.0829
0.0,20400000000,-26.7040,9.2882
0.0,20410000000,-22.8835,4.2742
0.0,20420000000,-22.2406,-23.1656
0.0,20430000000,-26.4584,-42.6356
0.0,20440000000,-27.7872,-3.6443
0.0,20450000000,-23.6349,-22.7642
0.0,20460000000,-26.6940,-69.0671
0.0,20470000000,-33.8971,97.8379
0.0,20480000000,-21.6732,33.2968
0.0,20490000000,-20.0149,-13.8944
0.0,20500000000,-24.0116,-50.3272
0.0,20510000000,-30.5050,-8.7559
0.0,20520000000,-23.6905,-10.1524
0.0,20530000000,-24.0866,-45.1174
0.0,20540000000,-32.2139,-56.7323
0.0,20550000000,-28.9266,8.5059
0.0,20560000000,-25.6568,-13.8243
0.0,20570000000,-27.8852,-23.8158
0.0,20580000000,-26.7300,-7.3403
0.0,20590000000,-24.6146,-24.4666
0.0,20600000000,-27.3916,-47.4122
0.0,20610000000,-31.2089,-17.1528
0.0,20620000000,-26.5067,-17.5149
0.0,20630000000,-28.9377,-49.3449
0.0,20640000000,-36.3179,38.2098
0.0,20650000000,-23.8972,22.4014
0.0,20660000000,-21.9244,-14.5115
0.0,20670000000,-24.9203,-37.1843
0.0,20680000000,-25.7276,-18.3322
0.0,20690000000,-22.0217,-33.4096
0.0,20700000000,-22.4273,-71.1865
0.0,20710000000,-28.2525,-117.1107
0.0,20720000000,-39.9505,55.0705
0.0,20730000000,-28.2589,-7.9331
0.0,20740000000,-29.5952,-52.8151
0.0,20750000000,-52.3986,83.9260
0.0,20760000000,-26.6489,36.3573
0.0,20770000000,-23.4799,-7.9060
0.0,20780000000,-26.8166,-47.2223
0.0,20790000000,-34.0060,0.3666
0.0,20800000000,-24.9941,-6.1146
0.0,20810000000,-25.4301,-54.4393
0.0,20820000000,-39.5727,-161.1483
0.0,20830000000,-25.3072,44.1743
0.0,20840000000,-22.3110,-5.2393
0.0,20850000000,-25.5848,-35.8804
0.0,20860000000,-27.3397,-15.1638
0.0,20870000000,-24.0399,-32.1433
0.0,20880000000,-27.2695,-65.5859
0.0,20890000000,-35.1767,-19.1712
0.0,20900000000,-27.4461,-20.8299
0.0,20910000000,-30.2396,-54.9916
0.0,20920000000,-34.1128,26.2511
0.0,20930000000,-25.2695,1.1892
0.0,20940000000,-25.3259,-36.6524
0.0,20950000000,-30.8991,-42.1608
0.0,20960000000,-29.0788,-17.7773
0.0,20970000000,-28.0175,-44.5955
0.0,20980000000,-34.6879,-80.2614
0.0,20990000000,-35.4009,86.3713
0.0,21000000000,-25.0801,51.2958
0.0,21010000000,-21.3149,15.9875
0.0,21020000000,-21.4836,-17.6285
0.0,21030000000,-25.5250,-23.5580
0.0,21040000000,-22.0006,-6.8827
0.0,21050000000,-18.7542,-40.8534
0.0,21060000000,-20.4853,-87.5410
0.0,21070000000,-31.3089,-135.0235
0.0,21080000000,-28.7491,-26.9692
0.0,21090000000,-25.9827,-88.3332
0.0,21100000000,-30.8464,159.0563
0.0,21110000000,-25.1231,40.8396
0.0,21120000000,-23.9500,-20.9096
0.0,21130000000,-30.5868,-48.5157
0.0,21140000000,-28.0460,-1.6787
0.0,21150000000,-24.8385,-39.9261
0.0,21160000000,-29.6895,-83.7371
0.0,21170000000,-39.7484,12.2127
0.0,21180000000,-32.1279,-5.6254
0.0,21190000000,-33.5791,25.0007
0.0,21200000000,-24.8862,21.5723
0.0,21210000000,-22.5663,-13.3653
0.0,21220000000,-24.8844,-39.3009
0.0,21230000000,-26.8753,-33.3064
0.0,21240000000,-25.7128,-39.9657
0.0,21250000000,-27.7243,-52.6387
0.0,21260000000,-28.9531,-47.2674
0.0,21270000000,-30.5438,-61.7200
0.0,21280000000,-36.1293,9.3858
0.0,21290000000,-24.6590,-1.7571
0.0,21300000000,-22.8884,-47.3232
0.0,21310000000,-28.7654,-81.9305
0.0,21320000000,-28.3248,-22.0785
0.0,21330000000,-22.5763,-69.5304
0.0,21340000000,-23.1712,-145.1533
0.0,21350000000,-23.8033,110.0001
0.0,21360000000,-22.5795,24.4469
0.0,21370000000,-27.2315,-37.7255
0.0,21380000000,-31.0547,53.3971
0.0,21390000000,-21.2884,12.1073
0.0,21400000000,-20.6359,-34.3176
0.0,21410000000,-24.6443,-61.0850
0.0,21420000000,-25.7008,-50.6845
0.0,21430000000,-24.6928,-79.2277
0.0,21440000000,-30.2328,-131.5127
0.0,21450000000,-39.3701,56.5847
0.0,21460000000,-32.2228,5.8996
0.0,21470000000,-28.8832,14.9629
0.0,21480000000,-23.5571,-9.1403
0.0,21490000000,-22.6162,-46.9296
0.0,21500000000,-25.8059,-73.4883
0.0,21510000000,-28.0550,-75.6774
0.0,21520000000,-28.5349,-103.0043
0.0,21530000000,-37.5273,-168.4973
0.0,21540000000,-37.4308,16.4850
0.0,21550000000,-53.4329,28.5576
0.0,21560000000,-26.4431,60.2630
0.0,21570000000,-20.5528,4.7481
0.0,21580000000,-20.6781,-50.4066
0.0,21590000000,-28.3051,-97.2344
0.0,21600000000,-27.5651,-17.1260
0.0,21610000000,-21.9249,-71.0234
0.0,21620000000,-23.3865,-147.3925
0.0,21630000000,-26.2517,101.5368
0.0,21640000000,-25.2577,0.3774
0.0,21650000000,-31.3482,-77.4736
0.0,21660000000,-30.3300,60.6871
0.0,21670000000,-22.8841,-7.0613
0.0,21680000000,-23.3405,-64.4831
0.0,21690000000,-30.2968,-113.6101
0.0,21700000000,-41.5842,-86.4371
0.0,21710000000,-47.2963,-171.4755
0.0,21720000000,-30.3373,58.8409
0.0,21730000000,-26.8069,8.5700
0.0,21740000000,-29.8960,-10.5412
0.0,21750000000,-25.6712,7.6382
0.0,21760000000,-21.8427,-28.0810
0.0,21770000000,-23.3311,-71.5065
0.0,21780000000,-28.9997,-81.0964
0.0,21790000000,-26.1080,-79.6453
0.0,21800000000,-25.2994,-141.5718
0.0,21810000000,-26.6010,123.6713
0.0,21820000000,-26.3470,30.7079
0.0,21830000000,-31.6301,-20.2225
0.0,21840000000,-27.9455,28.1621
0.0,21850000000,-21.4776,-24.0909
0.0,21860000000,-21.5009,-89.5260
0.0,21870000000,-27.3353,-174.8228
0.0,21880000000,-30.9621,16.8052
0.0,21890000000,-25.2649,-98.2483
0.0,21900000000,-22.5071,163.1350
0.0,21910000000,-20.5968,82.1423
0.0,21920000000,-22.1967,22.0875
0.0,21930000000,-27.3441,12.2561
0.0,21940000000,-22.3105,16.5718
0.0,21950000000,-20.0642,-25.2654
0.0,21960000000,-22.1565,-67.4641
0.0,21970000000,-26.8668,-88.9229
0.0,21980000000,-29.3002,-109.7491
0.0,21990000000,-33.6854,173.8166
0.0,22000000000,-32.2951,45.4262
0.0,22010000000,-33.7309,-24.6274
0.0,22020000000,-35.4247,78.0322
0.0,22030000000,-24.8064,22.5091
0.0,22040000000,-23.7491,-36.4171
0.0,22050000000,-30.9633,-95.5276
0.0,22060000000,-34.9157,18.3682
0.0,22070000000,-29.5775,-53.9978
0.0,22080000000,-32.6598,168.6730
0.0,22090000000,-23.9061,61.8862
0.0,22100000000,-22.1657,-0.1840
0.0,22110000000,-27.2495,-36.5505
0.0,22120000000,-25.7081,3.2547
0.0,22130000000,-20.7974,-37.2563
0.0,22140000000,-22.0752,-95.3146
0.0,22150000000,-32.0044,-171.7510
0.0,22160000000,-31.5175,-10.3794
0.0,22170000000,-30.5053,-105.1699
0.0,22180000000,-28.5787,111.5490
0.0,22190000000,-22.2331,29.1125
0.0,22200000000,-21.3568,-25.4314
0.0,22210000000,-24.1212,-60.2257
0.0,22220000000,-25.5398,-65.2388
0.0,22230000000,-24.4145,-86.7482
0.0,22240000000,-25.1414,-121.1565
0.0,22250000000,-25.5820,-152.6847
0.0,22260000000,-24.1308,160.9743
0.0,22270000000,-22.4146,102.6112
0.0,22280000000,-22.6587,50.0094
0.0,22290000000,-25.2693,21.9054
0.0,22300000000,-23.1311,20.5642
0.0,22310000000,-19.7950,-14.6762
0.0,22320000000,-20.1258,-64.5298
0.0,22330000000,-25.1760,-114.2261
0.0,22340000000,-39.4750,-87.8699
0.0,22350000000,-30.3909,-87.0936
0.0,22360000000,-31.9644,-165.3349
0.0,22370000000,-32.8008,69.7645
0.0,22380000000,-31.9522,-5.8285
0.0,22390000000,-38.0755,9.2115
0.0,22400000000,-27.0669,3.1418
0.0,22410000000,-23.5076,-52.2113
0.0,22420000000,-24.5932,-117.9776
0.0,22430000000,-28.8817,164.1910
0.0,22440000000,-34.7187,71.8928
0.0,22450000000,-43.3385,71.5644
0.0,22460000000,-29.7197,70.5553
0.0,22470000000,-24.9406,17.6465
0.0,22480000000,-24.2151,-31.8003
0.0,22490000000,-26.7681,-73.8178
0.0,22500000000,-31.1000,-100.2231
0.0,22510000000,-33.2928,-107.1808
0.0,22520000000,-32.2550,-135.9004
0.0,22530000000,-29.3359,170.6413
0.0,22540000000,-26.0559,113.2763
0.0,22550000000,-23.8539,57.8937
0.0,22560000000,-23.8063,10.0033
0.0,22570000000,-26.2877,-23.4847
0.0,22580000000,-27.0435,-32.2219
0.0,22590000000,-24.2437,-59.4663
0.0,22600000000,-23.2761,-111.4344
0.0,22610000000,-24.0137,-171.9053
0.0,22620000000,-26.3636,131.5609
0.0,22630000000,-28.6189,102.0101
0.0,22640000000,-25.6525,88.3778
0.0,22650000000,-22.3764,50.1501
0.0,22660000000,-21.6515,6.6551
0.0,22670000000,-23.3748,-29.2145
0.0,22680000000,-25.3185,-50.9289
0.0,22690000000,-25.1320,-77.6594
0.0,22700000000,-26.0347,-124.6517
0.0,22710000000,-29.0049,174.0048
0.0,22720000000,-33.6003,122.7509
0.0,22730000000,-33.1797,114.3044
0.0,22740000000,-26.6751,77.8408
0.0,22750000000,-23.9382,26.3875
0.0,22760000000,-24.3781,-28.3128
0.0,22770000000,-28.1257,-78.5263
0.0,22780000000,-35.0618,-117.3711
0.0,22790000000,-36.0266,-147.1496
0.0,22800000000,-31.1908,156.2998
0.0,22810000000,-26.9240,103.1577
0.0,22820000000,-24.6028,65.2405
0.0,22830000000,-23.3359,32.9774
0.0,22840000000,-22.8942,-0.4168
0.0,22850000000,-24.7160,-30.2898
0.0,22860000000,-27.9387,-39.8706
0.0,22870000000,-26.2497,-47.5273
0.0,22880000000,-25.3113,-90.3805
0.0,22890000000,-27.4650,-161.6829
0.0,22900000000,-28.6951,108.4825
0.0,22910000000,-28.6865,43.0734
0.0,22920000000,-28.4060,24.6241
0.0,22930000000,-24.3530,4.3536
0.0,22940000000,-22.1497,-40.0756
0.0,22950000000,-23.2141,-88.1511
0.0,22960000000,-27.7099,-127.6828
0.0,22970000000,-30.0190,-141.8167
0.0,22980000000,-27.0548,177.9889
0.0,22990000000,-25.0663,115.2983
0.0,23000000000,-25.0227,62.8656
0.0,23010000000,-26.6789,41.7581
0.0,23020000000,-23.2608,31.8124
0.0,23030000000,-20.0745,-5.0642
0.0,23040000000,-20.1385,-50.0068
0.0,23050000000,-23.1348,-90.2242
0.0,23060000000,-27.5638,-108.7213
0.0,23070000000,-28.9358,-131.3802
0.0,23080000000,-29.9857,164.3226
0.0,23090000000,-29.7223,80.9441
0.0,23100000000,-27.8505,24.7434
0.0,23110000000,-26.3299,-2.7267
0.0,23120000000,-24.1146,-32.8721
0.0,23130000000,-23.4103,-70.4818
0.0,23140000000,-25.5012,-101.8181
0.0,23150000000,-26.5850,-116.5114
0.0,23160000000,-24.1986,-147.2798
0.0,23170000000,-23.0835,157.3899
0.0,23180000000,-23.4327,95.6953
0.0,23190000000,-25.9209,46.0424
0.0,23200000000,-28.4898,33.3192
0.0,23210000000,-24.5653,19.5555
0.0,23220000000,-22.6545,-18.8235
0.0,23230000000,-23.8498,-57.8770
0.0,23240000000,-26.2717,-82.6694
0.0,23250000000,-27.7907,-110.5318
0.0,23260000000,-30.7098,-178.0926
0.0,23270000000,-30.1114,69.7594
0.0,23280000000,-26.4703,-4.8569
0.0,23290000000,-27.8512,-45.3791
0.0,23300000000,-28.4364,-39.0118
0.0,23310000000,-23.3117,-60.8308
0.0,23320000000,-21.9293,-105.9566
0.0,23330000000,-24.3037,-152.4998
0.0,23340000000,-29.2818,-174.3007
0.0,23350000000,-27.7411,-179.3735
0.0,23360000000,-24.8057,131.0719
0.0,23370000000,-23.7254,75.5032
0.0,23380000000,-23.9277,31.1148
0.0,23390000000,-23.0483,0.7506
0.0,23400000000,-21.2933,-33.6265
0.0,23410000000,-21.0244,-78.1681
0.0,23420000000,-23.1652,-121.0796
0.0,23430000000,-26.9657,-148.9437
0.0,23440000000,-27.1337,-174.0822
0.0,23450000000,-25.9110,132.1337
0.0,23460000000,-25.7240,64.2477
0.0,23470000000,-27.0431,8.5304
0.0,23480000000,-29.3321,-7.9903
0.0,23490000000,-25.1631,-22.3452
0.0,23500000000,-22.3784,-65.5802
0.0,23510000000,-23.0738,-113.1417
0.0,23520000000,-25.9630,-149.4902
0.0,23530000000,-26.5979,-171.8566
0.0,23540000000,-25.0417,139.9049
0.0,23550000000,-24.4879,75.4980
0.0,23560000000,-26.4104,12.9142
0.0,23570000000,-31.6883,-15.6499
0.0,23580000000,-27.5263,-7.1203
0.0,23590000000,-23.4312,-57.3095
0.0,23600000000,-23.4036,-120.3355
0.0,23610000000,-27.4577,172.3069
0.0,23620000000,-38.5990,111.5745
0.0,23630000000,-34.4849,166.9485
0.0,23640000000,-27.6247,97.0363
0.0,23650000000,-25.2438,29.1614
0.0,23660000000,-26.4329,-24.3935
0.0,23670000000,-29.1448,-51.8385
0.0,23680000000,-27.3012,-74.9544
0.0,23690000000,-25.9763,-126.0548
0.0,23700000000,-26.9051,175.7761
0.0,23710000000,-29.4324,143.0281
0.0,23720000000,-25.9551,130.7290
0.0,23730000000,-21.3352,88.7117
0.0,23740000000,-19.9074,40.8062
0.0,23750000000,-21.3204,0.8339
0.0,23760000000,-23.1876,-17.1301
0.0,23770000000,-22.4600,-37.4358
0.0,23780000000,-23.1958,-78.1321
0.0,23790000000,-28.1668,-119.5028
0.0,23800000000,-34.9140,-120.0055
0.0,23810000000,-31.5079,-162.1385
0.0,23820000000,-27.4904,111.6730
0.0,23830000000,-24.8825,39.1954
0.0,23840000000,-26.7369,-11.8337
0.0,23850000000,-30.6798,-4.0281
0.0,23860000000,-24.3827,-19.1362
0.0,23870000000,-22.6607,-74.9686
0.0,23880000000,-24.8667,-147.9362
0.0,23890000000,-27.8189,122.4712
0.0,23900000000,-29.8642,56.0804
0.0,23910000000,-29.1278,53.3946
0.0,23920000000,-23.5938,29.0895
0.0,23930000000,-21.8714,-11.5596
0.0,23940000000,-23.3134,-42.2483
0.0,23950000000,-24.6290,-54.4733
0.0,23960000000,-24.3644,-78.7405
0.0,23970000000,-27.1596,-115.7395
0.0,23980000000,-34.9304,-136.2246
0.0,23990000000,-36.0392,-151.1562
0.0,24000000000,-30.3681,114.4489
0.0,24010000000,-24.0342,40.9156
0.0,24020000000,-21.7553,-12.7257
0.0,24030000000,-22.8430,-51.5372
0.0,24040000000,-23.7343,-67.8353
0.0,24050000000,-22.2793,-92.5007
0.0,24060000000,-22.6727,-135.3430
0.0,24070000000,-25.9556,-176.3028
0.0,24080000000,-28.0422,169.4122
0.0,24090000000,-24.2777,134.8335
0.0,24100000000,-21.7371,79.2516
0.0,24110000000,-22.1478,24.7110
0.0,24120000000,-26.0638,-10.0054
0.0,24130000000,-26.3729,2.5434
0.0,24140000000,-22.4539,-27.3682
0.0,24150000000,-22.6471,-77.5581
0.0,24160000000,-27.8477,-132.2462
0.0,24170000000,-45.6524,140.2579
0.0,24180000000,-40.4011,-37.9431
0.0,24190000000,-47.0682,17.8411
0.0,24200000000,-32.4329,19.0794
0.0,24210000000,-28.7291,-12.7315
0.0,24220000000,-26.8700,-40.9458
0.0,24230000000,-25.6500,-76.4925
0.0,24240000000,-26.6758,-124.0417
0.0,24250000000,-29.8766,-178.8528
0.0,24260000000,-33.5920,139.4273
0.0,24270000000,-30.5511,109.7559
0.0,24280000000,-25.7326,63.8256
0.0,24290000000,-24.2560,14.5492
0.0,24300000000,-26.2334,-23.9828
0.0,24310000000,-28.4430,-25.1651
0.0,24320000000,-25.2858,-42.8635
0.0,24330000000,-24.7478,-91.5548
0.0,24340000000,-28.0892,-153.5425
0.0,24350000000,-33.3421,127.6953
0.0,24360000000,-34.6457,89.5461
0.0,24370000000,-27.5699,67.0722
0.0,24380000000,-22.4728,21.6447
0.0,24390000000,-21.1188,-24.9029
0.0,24400000000,-22.6150,-64.6002
0.0,24410000000,-25.0704,-83.4738
0.0,24420000000,-24.4254,-98.2426
0.0,24430000000,-23.3804,-135.3210
0.0,24440000000,-23.8584,178.4341
0.0,24450000000,-25.3741,131.2975
0.0,24460000000,-26.7168,91.3811
0.0,24470000000,-27.0661,64.0157
0.0,24480000000,-25.8575,37.9200
0.0,24490000000,-24.0344,3.4512
0.0,24500000000,-23.7371,-41.9769
0.0,24510000000,-25.6785,-99.7272
0.0,24520000000,-30.0471,-175.4989
0.0,24530000000,-32.6019,90.7165
0.0,24540000000,-36.0231,47.5955
0.0,24550000000,-31.7633,70.6783
0.0,24560000000,-25.3402,35.6497
0.0,24570000000,-23.6029,-7.1175
0.0,24580000000,-25.0941,-42.3185
0.0,24590000000,-26.8683,-60.9306
0.0,24600000000,-26.5228,-83.7247
0.0,24610000000,-27.3681,-131.8273
0.0,24620000000,-29.8331,161.2168
0.0,24630000000,-31.9267,88.1664
0.0,24640000000,-32.1362,50.0724
0.0,24650000000,-28.9479,37.6061
0.0,24660000000,-25.3305,4.1155
0.0,24670000000,-24.1817,-36.1643
0.0,24680000000,-26.2585,-74.3095
0.0,24690000000,-31.0101,-96.8180
0.0,24700000000,-32.1115,-89.7537
0.0,24710000000,-30.2493,-122.1594
0.0,24720000000,-29.9147,167.0092
0.0,24730000000,-28.0854,87.1872
0.0,24740000000,-26.1714,20.7264
0.0,24750000000,-26.9412,-25.5067
0.0,24760000000,-30.1790,-41.0273
0.0,24770000000,-27.3805,-41.4752
0.0,24780000000,-24.4649,-76.9625
