Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg
0.0,11440000000,-77.4269,-105.8507
0.0,11450000000,-67.1239,-48.7811
0.0,11460000000,-59.6512,118.7125
0.0,11470000000,-57.4498,99.4999
0.0,11480000000,-61.6936,-88.5883
0.0,11490000000,-57.1451,-113.5453
0.0,11500000000,-56.4650,131.3707
0.0,11510000000,-67.9820,114.7512
0.0,11520000000,-61.5725,-148.5646
0.0,11530000000,-67.9068,-143.2568
0.0,11540000000,-69.1673,-116.4942
0.0,11550000000,-58.5238,-52.9007
0.0,11560000000,-60.0717,-36.4923
0.0,11570000000,-66.2724,-37.2070
0.0,11580000000,-60.8338,76.6380
0.0,11590000000,-58.9162,101.8241
0.0,11600000000,-85.3867,146.9456
0.0,11610000000,-61.6345,-93.0326
0.0,11620000000,-58.3737,-167.1421
0.0,11630000000,-59.1055,145.1586
0.0,11640000000,-68.9585,-85.1267
0.0,11650000000,-65.2372,144.7743
0.0,11660000000,-56.0732,174.3014
0.0,11670000000,-76.2191,-23.6709
0.0,11680000000,-67.2119,-2.8903
0.0,11690000000,-66.3366,1.1997
0.0,11700000000,-63.1631,-60.1727
0.0,11710000000,-64.8984,39.0496
0.0,11720000000,-64.5274,-155.0857
0.0,11730000000,-70.0713,133.7567
0.0,11740000000,-66.3554,-96.2046
0.0,11750000000,-63.4411,89.4855
0.0,11760000000,-79.1747,-20.1533
0.0,11770000000,-63.6536,147.9047
0.0,11780000000,-68.1060,105.2151
0.0,11790000000,-68.4251,-156.7238
0.0,11800000000,-59.6808,-39.8995
0.0,11810000000,-61.9639,-154.5217
0.0,11820000000,-70.0577,-121.9244
0.0,11830000000,-61.0754,177.4251
0.0,11840000000,-61.8137,86.0348
0.0,11850000000,-68.4578,-124.4107
0.0,11860000000,-79.8283,-100.2554
0.0,11870000000,-78.4948,144.9435
0.0,11880000000,-56.5696,110.0027
0.0,11890000000,-56.0913,-139.8272
0.0,11900000000,-60.0538,-83.2255
0.0,11910000000,-74.0639,16.9732
0.0,11920000000,-58.6910,29.5089
0.0,11930000000,-57.1899,-173.1587
0.0,11940000000,-60.3403,29.2441
0.0,11950000000,-59.4887,33.7410
0.0,11960000000,-64.2895,-49.8918
0.0,11970000000,-52.4305,-130.7939
0.0,11980000000,-66.1700,-170.6495
0.0,11990000000,-57.2056,31.6484
0.0,12000000000,-58.1373,90.7366
10.0,8000000000,-70.8688,58.2252
10.0,8010000000,-68.9472,90.6556
10.0,8020000000,-68.7255,-162.0148
10.0,8030000000,-65.1514,-112.0875
10.0,8040000000,-64.1614,-93.7612
10.0,8050000000,-59.5889,-60.0022
10.0,8060000000,-68.9002,-69.7693
10.0,8070000000,-58.3916,75.1072
10.0,8080000000,-64.9190,46.7276
10.0,8090000000,-64.5055,126.9768
10.0,8100000000,-66.2810,84.9135
10.0,8110000000,-55.9494,151.8535
10.0,8120000000,-72.4705,-157.8618
10.0,8130000000,-59.2814,105.3210
10.0,8140000000,-59.7542,-13.8042
10.0,8150000000,-64.4597,-162.8718
10.0,8160000000,-65.6101,73.8362
10.0,8170000000,-65.9464,42.3096
10.0,8180000000,-62.8515,106.2293
10.0,8190000000,-68.3523,-54.9284
10.0,8200000000,-60.7851,-111.0074
10.0,8210000000,-66.8637,-6.2619
10.0,8220000000,-63.7481,118.9349
10.0,8230000000,-61.6446,-119.8664
10.0,8240000000,-63.9332,-28.5100
10.0,8250000000,-80.2823,134.5576
10.0,8260000000,-71.8365,-81.9303
10.0,8270000000,-65.3736,9.2733
10.0,8280000000,-63.2371,-2.7243
10.0,8290000000,-66.7516,-5.3656
10.0,8300000000,-68.3729,76.1681
10.0,8310000000,-56.9298,-135.1960
10.0,8320000000,-62.3896,133.3978
10.0,8330000000,-73.3429,52.1362
10.0,8340000000,-62.1578,7.9116
10.0,8350000000,-67.5901,142.4889
10.0,8360000000,-64.0821,-157.5403
10.0,8370000000,-59.9718,158.3180
